order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_last_order,status,product_line,man_suggested_retail_price,product_code 
10350,43,64.97,6,2793.71,2019-12-02,1098,Shipped,Ships,86,S18_3029
10373,22,86.74,5,1908.28,2020-01-31,1039,Shipped,Ships,86,S18_3029
10386,37,93.01,5,3441.37,2020-03-01,1010,Resolved,Ships,86,S18_3029
10398,28,72.26,18,2023.28,2020-03-30,982,Shipped,Ships,86,S18_3029
10400,30,74.84,7,2245.2,2020-04-01,981,Shipped,Ships,86,S18_3029
10414,44,73.98,1,3255.12,2020-05-06,947,On Hold,Ships,86,S18_3029
10103,25,101.58,13,2539.5,2018-01-29,1776,Shipped,Vintage Cars,104,S18_3136
10126,30,97.39,13,2921.7,2018-05-28,1658,Shipped,Vintage Cars,104,S18_3136
10139,20,90.06,2,1801.2,2018-07-16,1610,Shipped,Vintage Cars,104,S18_3136
10150,26,107.86,10,2804.36,2018-09-19,1546,Shipped,Vintage Cars,104,S18_3136
10163,40,122.52,3,4900.8,2018-10-20,1516,Shipped,Vintage Cars,104,S18_3136
10173,31,89.01,1,2759.31,2018-11-05,1501,Shipped,Vintage Cars,104,S18_3136
10183,22,113.1,10,2488.2,2018-11-13,1494,Shipped,Vintage Cars,104,S18_3136
10193,23,120.43,2,2769.89,2018-11-21,1487,Shipped,Vintage Cars,104,S18_3136
10206,30,119.38,8,3581.4,2018-12-05,1474,Shipped,Vintage Cars,104,S18_3136
10215,49,107.86,5,5285.14,2019-01-29,1420,Shipped,Vintage Cars,104,S18_3136
10228,31,102.63,4,3181.53,2019-03-10,1381,Shipped,Vintage Cars,104,S18_3136
10244,29,115.19,2,3340.51,2019-04-29,1332,Shipped,Vintage Cars,104,S18_3136
10257,37,84.82,2,3138.34,2019-06-14,1287,Shipped,Vintage Cars,104,S18_3136
10270,38,125.66,11,4775.08,2019-07-19,1253,Shipped,Vintage Cars,104,S18_3136
10280,29,103.67,4,3006.43,2019-08-17,1225,Shipped,Vintage Cars,104,S18_3136
10291,23,124.62,13,2866.26,2019-09-08,1204,Shipped,Vintage Cars,104,S18_3136
10304,26,85.87,8,2232.62,2019-10-11,1172,Shipped,Vintage Cars,104,S18_3136
10312,38,117.29,5,4457.02,2019-10-21,1163,Shipped,Vintage Cars,104,S18_3136
10322,48,47.04,7,2257.92,2019-11-04,1150,Shipped,Vintage Cars,104,S18_3136
10332,40,39.8,18,1592,2019-11-17,1138,Shipped,Vintage Cars,104,S18_3136
10347,45,109.96,11,4948.2,2019-11-29,1127,Shipped,Vintage Cars,104,S18_3136
10357,44,117.29,4,5160.76,2019-12-10,1117,Shipped,Vintage Cars,104,S18_3136
10369,21,94.22,5,1978.62,2020-01-20,1077,Shipped,Vintage Cars,104,S18_3136
10392,29,86.92,2,2520.68,2020-03-10,1028,Shipped,Vintage Cars,104,S18_3136
10423,21,84.82,2,1781.22,2020-05-30,948,In Process,Vintage Cars,104,S18_3136
10105,22,139.32,11,3065.04,2018-02-11,1788,Shipped,Vintage Cars,136,S18_3140
10117,26,136.59,5,3551.34,2018-04-16,1725,Shipped,Vintage Cars,136,S18_3140
10128,41,135.22,2,5544.02,2018-06-06,1675,Shipped,Vintage Cars,136,S18_3140
10142,47,128.39,8,6034.33,2018-08-08,1613,Shipped,Vintage Cars,136,S18_3140
10153,31,117.47,7,3641.57,2018-09-28,1563,Shipped,Vintage Cars,136,S18_3140
10166,43,161.18,2,6930.74,2018-10-21,1541,Shipped,Vintage Cars,136,S18_3140
10177,23,159.81,9,3675.63,2018-11-07,1525,Shipped,Vintage Cars,136,S18_3140
10185,28,122.93,9,3442.04,2018-11-14,1519,Shipped,Vintage Cars,136,S18_3140
10196,49,140.69,1,6893.81,2018-11-26,1508,Shipped,Vintage Cars,136,S18_3140
10208,24,109.27,9,2622.48,2019-01-02,1472,Shipped,Vintage Cars,136,S18_3140
10221,33,133.86,3,4417.38,2019-02-18,1426,Shipped,Vintage Cars,136,S18_3140
10232,22,163.91,6,3606.02,2019-03-20,1397,Shipped,Vintage Cars,136,S18_3140
10248,32,118.83,12,3802.56,2019-05-07,1350,Cancelled,Vintage Cars,136,S18_3140
10273,40,125.66,13,5026.4,2019-07-21,1276,Shipped,Vintage Cars,136,S18_3140
10282,43,155.71,1,6695.53,2019-08-20,1247,Shipped,Vintage Cars,136,S18_3140
10293,24,117.47,4,2819.28,2019-09-09,1228,Shipped,Vintage Cars,136,S18_3140
10306,32,117.47,9,3759.04,2019-10-14,1194,Shipped,Vintage Cars,136,S18_3140
10314,20,136.59,1,2731.8,2019-10-22,1187,Shipped,Vintage Cars,136,S18_3140
10325,24,69.12,9,1658.88,2019-11-05,1174,Shipped,Vintage Cars,136,S18_3140
10336,48,120.38,12,5778.24,2019-11-20,1160,Shipped,Vintage Cars,136,S18_3140
10350,44,117.98,1,5191.12,2019-12-02,1149,Shipped,Vintage Cars,136,S18_3140
10372,28,137.96,3,3862.88,2020-01-26,1095,Shipped,Vintage Cars,136,S18_3140
10383,24,61.52,9,1476.48,2020-02-22,1069,Shipped,Vintage Cars,136,S18_3140
10396,33,159.81,2,5273.73,2020-03-23,1040,Shipped,Vintage Cars,136,S18_3140
10414,41,118.83,12,4872.03,2020-05-06,997,On Hold,Vintage Cars,136,S18_3140
10104,23,198.13,13,4556.99,2018-01-31,1824,Shipped,Classic Cars,169,S18_3232
10109,46,179.5,5,8257,2018-03-10,1787,Shipped,Classic Cars,169,S18_3232
10114,48,171.03,4,8209.44,2018-04-01,1766,Shipped,Classic Cars,169,S18_3232
10122,25,143.94,3,3598.5,2018-05-08,1730,Shipped,Classic Cars,169,S18_3232
10127,22,174.42,15,3837.24,2018-06-03,1705,Shipped,Classic Cars,169,S18_3232
10136,41,203.21,3,8331.61,2018-07-04,1675,Shipped,Classic Cars,169,S18_3232
10141,34,142.25,9,4836.5,2018-08-01,1648,Shipped,Classic Cars,169,S18_3232
10148,32,169.34,14,5418.88,2018-09-11,1608,Shipped,Classic Cars,169,S18_3232
10151,21,177.81,7,3734.01,2018-09-21,1599,Shipped,Classic Cars,169,S18_3232
10165,47,186.27,16,8754.69,2018-10-22,1569,Shipped,Classic Cars,169,S18_3232
10171,39,140.55,3,5481.45,2018-11-05,1556,Shipped,Classic Cars,169,S18_3232
10175,29,152.41,5,4419.89,2018-11-06,1556,Shipped,Classic Cars,169,S18_3232
10181,45,140.55,7,6324.75,2018-11-12,1551,Shipped,Classic Cars,169,S18_3232
10184,28,157.49,10,4409.72,2018-11-14,1550,Shipped,Classic Cars,169,S18_3232
10192,26,150.71,12,3918.46,2018-11-20,1545,Shipped,Classic Cars,169,S18_3232
10195,50,152.41,10,7620.5,2018-11-25,1541,Shipped,Classic Cars,169,S18_3232
10203,48,172.73,1,8291.04,2018-12-02,1535,Shipped,Classic Cars,169,S18_3232
10207,25,157.49,11,3937.25,2018-12-09,1529,Shipped,Classic Cars,169,S18_3232
10212,40,138.86,11,5554.4,2019-01-16,1492,Shipped,Classic Cars,169,S18_3232
10225,43,149.02,2,6407.86,2019-02-22,1456,Shipped,Classic Cars,169,S18_3232
10229,22,189.66,5,4172.52,2019-03-11,1440,Shipped,Classic Cars,169,S18_3232
10239,47,150.71,1,7083.37,2019-04-12,1409,Shipped,Classic Cars,169,S18_3232
10246,36,198.13,9,7132.68,2019-05-05,1387,Shipped,Classic Cars,169,S18_3232
10253,40,169.34,6,6773.6,2019-06-01,1361,Cancelled,Classic Cars,169,S18_3232
10259,27,135.47,8,3657.69,2019-06-15,1348,Shipped,Classic Cars,169,S18_3232
10266,29,165.95,7,4812.55,2019-07-06,1328,Shipped,Classic Cars,169,S18_3232
10271,20,196.43,9,3928.6,2019-07-20,1315,Shipped,Classic Cars,169,S18_3232
10278,42,152.41,7,6401.22,2019-08-06,1299,Shipped,Classic Cars,169,S18_3232
10281,25,167.65,5,4191.25,2019-08-19,1287,Shipped,Classic Cars,169,S18_3232
10287,36,162.57,5,5852.52,2019-08-30,1277,Shipped,Classic Cars,169,S18_3232
10292,21,135.47,12,2844.87,2019-09-08,1269,Shipped,Classic Cars,169,S18_3232
10301,23,174.42,9,4011.66,2018-10-05,1608,Shipped,Classic Cars,169,S18_3232
10305,37,201.51,9,7455.87,2019-10-13,1236,Shipped,Classic Cars,169,S18_3232
10310,48,186.27,3,8940.96,2019-10-16,1234,Shipped,Classic Cars,169,S18_3232
10313,25,182.89,3,4572.25,2019-10-22,1229,Shipped,Classic Cars,169,S18_3232
10321,33,172.73,11,5700.09,2019-11-04,1217,Shipped,Classic Cars,169,S18_3232
10324,27,116.87,12,3155.49,2019-11-05,1217,Shipped,Classic Cars,169,S18_3232
10331,27,154.47,11,4170.69,2019-11-17,1206,Shipped,Classic Cars,169,S18_3232
10334,20,143.94,3,2878.8,2019-11-19,1205,On Hold,Classic Cars,169,S18_3232
10342,30,167.65,4,5029.5,2019-11-24,1201,Shipped,Classic Cars,169,S18_3232
10349,48,154.1,6,7396.8,2019-12-01,1195,Shipped,Classic Cars,169,S18_3232
10358,32,93.49,12,2991.68,2019-12-10,1187,Shipped,Classic Cars,169,S18_3232
10366,34,184.58,1,6275.72,2020-01-10,1157,Shipped,Classic Cars,169,S18_3232
10370,27,56.85,9,1534.95,2020-01-20,1148,Shipped,Classic Cars,169,S18_3232
10377,39,186.27,3,7264.53,2020-02-09,1129,Shipped,Classic Cars,169,S18_3232
10383,47,146.15,6,6869.05,2020-02-22,1117,Shipped,Classic Cars,169,S18_3232
10394,22,152.41,5,3353.02,2020-03-15,1096,Shipped,Classic Cars,169,S18_3232
10405,55,150.71,1,8289.05,2020-04-14,1067,Shipped,Classic Cars,169,S18_3232
10412,60,198.13,9,11887.8,2020-05-03,1049,Shipped,Classic Cars,169,S18_3232
10419,35,169.34,6,5926.9,2020-05-17,1036,Shipped,Classic Cars,169,S18_3232
10425,28,135.47,8,3793.16,2020-05-31,1023,In Process,Classic Cars,169,S18_3232
10105,38,113.95,13,4330.1,2018-02-11,1864,Shipped,Trains,100,S18_3259
10117,21,95.8,7,2011.8,2018-04-16,1801,Shipped,Trains,100,S18_3259
10128,41,117.98,4,4837.18,2018-06-06,1751,Shipped,Trains,100,S18_3259
10142,22,97.81,10,2151.82,2018-08-08,1689,Shipped,Trains,100,S18_3259
10153,29,88.74,9,2573.46,2018-09-28,1639,Shipped,Trains,100,S18_3259
10165,50,106.89,1,5344.5,2018-10-22,1616,Shipped,Trains,100,S18_3259
10177,29,105.88,11,3070.52,2018-11-07,1601,Shipped,Trains,100,S18_3259
10185,49,80.67,11,3952.83,2018-11-14,1595,Shipped,Trains,100,S18_3259
10196,35,101.85,3,3564.75,2018-11-26,1584,Shipped,Trains,100,S18_3259
10208,48,116.97,11,5614.56,2019-01-02,1548,Shipped,Trains,100,S18_3259
10221,23,80.67,5,1855.41,2019-02-18,1502,Shipped,Trains,100,S18_3259
10232,48,95.8,8,4598.4,2019-03-20,1473,Shipped,Trains,100,S18_3259
10248,42,121.01,14,5082.42,2019-05-07,1426,Cancelled,Trains,100,S18_3259
10273,47,115.97,15,5450.59,2019-07-21,1352,Shipped,Trains,100,S18_3259
10282,36,115.97,3,4174.92,2019-08-20,1323,Shipped,Trains,100,S18_3259
10293,22,109.92,6,2418.24,2019-09-09,1304,Shipped,Trains,100,S18_3259
10306,40,91.76,11,3670.4,2019-10-14,1270,Shipped,Trains,100,S18_3259
10314,23,107.9,3,2481.7,2019-10-22,1263,Shipped,Trains,100,S18_3259
10326,32,118.99,6,3807.68,2019-11-09,1246,Shipped,Trains,100,S18_3259
10336,21,106.21,7,2230.41,2019-11-20,1236,Shipped,Trains,100,S18_3259
10350,41,93.04,2,3814.64,2019-12-02,1225,Shipped,Trains,100,S18_3259
10372,25,84.71,5,2117.75,2020-01-26,1171,Shipped,Trains,100,S18_3259
10383,26,128.48,12,3340.48,2020-02-22,1145,Shipped,Trains,100,S18_3259
10396,24,89.75,4,2154,2020-03-23,1116,Shipped,Trains,100,S18_3259
10414,48,121.01,14,5808.48,2020-05-06,1073,On Hold,Trains,100,S18_3259
10108,26,68.35,9,1777.1,2018-03-03,1869,Shipped,Classic Cars,80,S18_3278
10122,21,73.17,13,1536.57,2018-05-08,1804,Shipped,Classic Cars,80,S18_3278
10135,45,78,10,3510,2018-07-02,1750,Shipped,Classic Cars,80,S18_3278
10147,36,86.04,10,3097.44,2018-09-05,1686,Shipped,Classic Cars,80,S18_3278
10169,32,70.76,5,2264.32,2018-11-04,1627,Shipped,Classic Cars,80,S18_3278
10181,30,82.82,17,2484.6,2018-11-12,1620,Shipped,Classic Cars,80,S18_3278
10191,36,94.88,6,3415.68,2018-11-20,1613,Shipped,Classic Cars,80,S18_3278
10203,33,86.04,11,2839.32,2018-12-02,1602,Shipped,Classic Cars,80,S18_3278
10211,35,78,5,2730,2019-01-15,1559,Shipped,Classic Cars,80,S18_3278
10225,37,95.69,12,3540.53,2019-02-22,1522,Shipped,Classic Cars,80,S18_3278
10238,41,73.17,6,2999.97,2019-04-09,1477,Shipped,Classic Cars,80,S18_3278
10252,20,76.39,2,1527.8,2019-05-26,1431,Shipped,Classic Cars,80,S18_3278
10265,45,86.84,2,3907.8,2019-07-02,1395,Shipped,Classic Cars,80,S18_3278
10276,38,69.96,6,2658.48,2019-08-02,1365,Shipped,Classic Cars,80,S18_3278
10287,43,70.76,15,3042.68,2019-08-30,1338,Shipped,Classic Cars,80,S18_3278
10300,49,78.8,8,3861.2,2018-10-04,1669,Shipped,Classic Cars,80,S18_3278
10310,27,80.41,13,2171.07,2019-10-16,1293,Shipped,Classic Cars,80,S18_3278
10319,46,73.98,1,3403.08,2019-11-03,1276,Shipped,Classic Cars,80,S18_3278
10329,38,59.1,10,2245.8,2019-11-15,1265,Shipped,Classic Cars,80,S18_3278
10342,25,66.74,5,1668.5,2019-11-24,1257,Shipped,Classic Cars,80,S18_3278
10363,46,60.3,10,2773.8,2020-01-06,1215,Shipped,Classic Cars,80,S18_3278
10378,22,112,4,2464,2020-02-10,1181,Shipped,Classic Cars,80,S18_3278
10390,40,137.29,9,5491.6,2020-03-04,1159,Shipped,Classic Cars,80,S18_3278
10103,46,104.17,16,4791.82,2018-01-29,1925,Shipped,Vintage Cars,99,S18_3320
10126,38,82.34,16,3128.92,2018-05-28,1807,Shipped,Vintage Cars,99,S18_3320
10139,30,103.18,5,3095.4,2018-07-16,1759,Shipped,Vintage Cars,99,S18_3320
10149,42,94.25,2,3958.5,2018-09-12,1702,Shipped,Vintage Cars,99,S18_3320
10163,43,116.08,6,4991.44,2018-10-20,1665,Shipped,Vintage Cars,99,S18_3320
10173,29,95.24,4,2761.96,2018-11-05,1650,Shipped,Vintage Cars,99,S18_3320
10182,33,86.31,1,2848.23,2018-11-12,1644,Shipped,Vintage Cars,99,S18_3320
10193,32,79.37,5,2539.84,2018-11-21,1636,Shipped,Vintage Cars,99,S18_3320
10206,28,87.3,11,2444.4,2018-12-05,1623,Shipped,Vintage Cars,99,S18_3320
10215,41,111.12,8,4555.92,2019-01-29,1569,Shipped,Vintage Cars,99,S18_3320
10227,33,111.12,1,3666.96,2019-03-02,1538,Shipped,Vintage Cars,99,S18_3320
10244,36,84.33,5,3035.88,2019-04-29,1481,Shipped,Vintage Cars,99,S18_3320
10257,26,89.29,5,2321.54,2019-06-14,1436,Shipped,Vintage Cars,99,S18_3320
10280,34,102.19,7,3474.46,2019-08-17,1373,Shipped,Vintage Cars,99,S18_3320
10290,26,96.23,2,2501.98,2019-09-07,1353,Shipped,Vintage Cars,99,S18_3320
10304,38,104.17,11,3958.46,2019-10-11,1320,Shipped,Vintage Cars,99,S18_3320
10312,33,107.15,8,3535.95,2019-10-21,1311,Shipped,Vintage Cars,99,S18_3320
10323,33,91.27,2,3011.91,2019-11-05,1297,Shipped,Vintage Cars,99,S18_3320
10347,26,102.19,12,2656.94,2019-11-29,1274,Shipped,Vintage Cars,99,S18_3320
10357,25,104.17,3,2604.25,2019-12-10,1264,Shipped,Vintage Cars,99,S18_3320
10369,45,73.08,4,3288.6,2020-01-20,1224,Shipped,Vintage Cars,99,S18_3320
10382,50,178.71,7,8935.5,2020-02-17,1197,Shipped,Vintage Cars,99,S18_3320
10392,36,112.11,1,4035.96,2020-03-10,1176,Shipped,Vintage Cars,99,S18_3320
10423,21,89.29,5,1875.09,2020-05-30,1096,In Process,Vintage Cars,99,S18_3320
10108,29,139.64,8,4049.56,2018-03-03,1916,Shipped,Classic Cars,146,S18_3482
10122,21,117.59,12,2469.39,2018-05-08,1851,Shipped,Classic Cars,146,S18_3482
10135,42,129.35,9,5432.7,2018-07-02,1797,Shipped,Classic Cars,146,S18_3482
10147,37,119.06,9,4405.22,2018-09-05,1733,Shipped,Classic Cars,146,S18_3482
10169,36,123.47,4,4444.92,2018-11-04,1674,Shipped,Classic Cars,146,S18_3482
10181,22,154.34,16,3395.48,2018-11-12,1667,Shipped,Classic Cars,146,S18_3482
10191,23,148.46,5,3414.58,2018-11-20,1660,Shipped,Classic Cars,146,S18_3482
10203,32,160.22,10,5127.04,2018-12-02,1649,Shipped,Classic Cars,146,S18_3482
10211,28,133.76,4,3745.28,2019-01-15,1606,Shipped,Classic Cars,146,S18_3482
10225,27,169.04,11,4564.08,2019-02-22,1569,Shipped,Classic Cars,146,S18_3482
10238,49,133.76,5,6554.24,2019-04-09,1524,Shipped,Classic Cars,146,S18_3482
10252,41,164.63,1,6749.83,2019-05-26,1478,Shipped,Classic Cars,146,S18_3482
10265,49,171.98,1,8427.02,2019-07-02,1442,Shipped,Classic Cars,146,S18_3482
10276,30,130.82,5,3924.6,2019-08-02,1412,Shipped,Classic Cars,146,S18_3482
10287,40,169.04,14,6761.6,2019-08-30,1385,Shipped,Classic Cars,146,S18_3482
10300,23,164.63,7,3786.49,2018-10-04,1716,Shipped,Classic Cars,146,S18_3482
10310,49,127.88,12,6266.12,2019-10-16,1340,Shipped,Classic Cars,146,S18_3482
10320,25,139.64,5,3491,2019-11-03,1323,Shipped,Classic Cars,146,S18_3482
10330,37,119.06,3,4405.22,2019-11-16,1311,Shipped,Classic Cars,146,S18_3482
10342,55,119.06,7,6548.3,2019-11-24,1304,Shipped,Classic Cars,146,S18_3482
10355,23,138.17,7,3177.91,2019-12-07,1292,Shipped,Classic Cars,146,S18_3482
10363,24,172.61,11,4142.64,2020-01-06,1263,Shipped,Classic Cars,146,S18_3482
10378,43,96.49,10,4149.07,2020-02-10,1229,Shipped,Classic Cars,146,S18_3482
10390,50,147.94,1,7397,2020-03-04,1207,Shipped,Classic Cars,146,S18_3482
10109,47,132.8,2,6241.6,2018-03-10,1933,Shipped,Classic Cars,141,S18_3685
10123,34,156.82,4,5331.88,2018-05-20,1863,Shipped,Classic Cars,141,S18_3685
10137,31,165.3,4,5124.3,2018-07-10,1813,Shipped,Classic Cars,141,S18_3685
10148,28,129.98,11,3639.44,2018-09-11,1751,Shipped,Classic Cars,141,S18_3685
10161,36,154,10,5544,2018-10-17,1716,Shipped,Classic Cars,141,S18_3685
10172,48,114.44,8,5493.12,2018-11-05,1698,Shipped,Classic Cars,141,S18_3685
10181,39,148.34,4,5785.26,2018-11-12,1692,Shipped,Classic Cars,141,S18_3685
10192,45,118.68,9,5340.6,2018-11-20,1685,Shipped,Classic Cars,141,S18_3685
10204,35,163.88,15,5735.8,2018-12-02,1674,Shipped,Classic Cars,141,S18_3685
10212,45,141.28,8,6357.6,2019-01-16,1630,Shipped,Classic Cars,141,S18_3685
10226,46,159.65,6,7343.9,2019-02-26,1590,Shipped,Classic Cars,141,S18_3685
10240,37,161.06,1,5959.22,2019-04-13,1545,Shipped,Classic Cars,141,S18_3685
10253,31,129.98,3,4029.38,2019-06-01,1497,Cancelled,Classic Cars,141,S18_3685
10266,33,152.58,4,5035.14,2019-07-06,1463,Shipped,Classic Cars,141,S18_3685
10278,31,132.8,4,4116.8,2019-08-06,1433,Shipped,Classic Cars,141,S18_3685
10287,27,159.65,2,4310.55,2019-08-30,1410,Shipped,Classic Cars,141,S18_3685
10301,39,165.3,6,6446.7,2018-10-05,1740,Shipped,Classic Cars,141,S18_3685
10311,32,113.02,11,3616.64,2019-10-16,1365,Shipped,Classic Cars,141,S18_3685
10321,28,151.17,8,4232.76,2019-11-04,1347,Shipped,Classic Cars,141,S18_3685
10331,26,67.91,12,1765.66,2019-11-17,1335,Shipped,Classic Cars,141,S18_3685
10343,44,84.88,2,3734.72,2019-11-24,1329,Shipped,Classic Cars,141,S18_3685
10367,46,104.53,6,4808.38,2020-01-12,1281,Resolved,Classic Cars,141,S18_3685
10379,32,70.83,4,2266.56,2020-02-10,1253,Shipped,Classic Cars,141,S18_3685
10406,65,161.06,1,10468.9,2020-04-15,1189,Disputed,Classic Cars,141,S18_3685
10419,43,129.98,3,5589.14,2020-05-17,1158,Shipped,Classic Cars,141,S18_3685
10108,43,67.77,12,2914.11,2018-03-03,1965,Shipped,Motorcycles,62,S18_3782
10122,35,49.74,16,1740.9,2018-05-08,1900,Shipped,Motorcycles,62,S18_3782
10135,45,50.36,13,2266.2,2018-07-02,1846,Shipped,Motorcycles,62,S18_3782
10146,47,67.14,2,3155.58,2018-09-03,1784,Shipped,Motorcycles,62,S18_3782
10169,38,68.39,8,2598.82,2018-11-04,1723,Shipped,Motorcycles,62,S18_3782
10180,21,50.36,3,1057.56,2018-11-11,1717,Shipped,Motorcycles,62,S18_3782
10191,43,72.74,9,3127.82,2018-11-20,1709,Shipped,Motorcycles,62,S18_3782
10211,46,54.09,8,2488.14,2019-01-15,1654,Shipped,Motorcycles,62,S18_3782
10224,38,58.44,1,2220.72,2019-02-21,1618,Shipped,Motorcycles,62,S18_3782
10237,26,52.22,1,1357.72,2019-04-05,1576,Shipped,Motorcycles,62,S18_3782
10252,31,52.84,5,1638.04,2019-05-26,1526,Shipped,Motorcycles,62,S18_3782
10264,48,54.71,3,2626.08,2019-06-30,1492,Shipped,Motorcycles,62,S18_3782
10276,33,50.36,9,1661.88,2019-08-02,1460,Shipped,Motorcycles,62,S18_3782
10286,38,57.2,1,2173.6,2019-08-28,1435,Shipped,Motorcycles,62,S18_3782
10299,39,55.95,3,2182.05,2019-09-30,1403,Shipped,Motorcycles,62,S18_3782
10310,42,67.14,16,2819.88,2019-10-16,1388,Shipped,Motorcycles,62,S18_3782
10319,44,59.06,4,2598.64,2019-11-03,1371,Shipped,Motorcycles,62,S18_3782
10330,29,69.63,2,2019.27,2019-11-16,1359,Shipped,Motorcycles,62,S18_3782
10342,26,55.95,8,1454.7,2019-11-24,1352,Shipped,Motorcycles,62,S18_3782
10355,31,53.47,1,1657.57,2019-12-07,1340,Shipped,Motorcycles,62,S18_3782
10363,32,89.12,12,2851.84,2020-01-06,1311,Shipped,Motorcycles,62,S18_3782
10378,28,164.63,9,4609.64,2020-02-10,1277,Shipped,Motorcycles,62,S18_3782
10390,36,141.11,2,5079.96,2020-03-04,1255,Shipped,Motorcycles,62,S18_3782
10403,36,52.22,1,1879.92,2020-04-08,1221,Shipped,Motorcycles,62,S18_3782
10106,41,116.46,17,4774.86,2018-02-17,2003,Shipped,Vintage Cars,105,S18_3856
10119,27,99.52,8,2687.04,2018-04-28,1934,Shipped,Vintage Cars,105,S18_3856
10130,33,103.75,1,3423.75,2018-06-16,1886,Shipped,Vintage Cars,105,S18_3856
10143,34,101.64,12,3455.76,2018-08-10,1832,Shipped,Vintage Cars,105,S18_3856
10155,29,124.93,10,3622.97,2018-10-06,1776,Shipped,Vintage Cars,105,S18_3856
10167,34,105.87,6,3599.58,2018-10-23,1760,Cancelled,Vintage Cars,105,S18_3856
10178,48,112.22,9,5386.56,2018-11-08,1745,Shipped,Vintage Cars,105,S18_3856
10186,46,106.93,6,4918.78,2018-11-14,1740,Shipped,Vintage Cars,105,S18_3856
10197,22,115.4,3,2538.8,2018-11-26,1729,Shipped,Vintage Cars,105,S18_3856
10222,45,85.75,9,3858.75,2019-02-19,1645,Shipped,Vintage Cars,105,S18_3856
10249,46,121.75,5,5600.5,2019-05-08,1568,Shipped,Vintage Cars,105,S18_3856
10262,34,120.69,14,4103.46,2019-06-24,1522,Cancelled,Vintage Cars,105,S18_3856
10273,50,85.75,1,4287.5,2019-07-21,1496,Shipped,Vintage Cars,105,S18_3856
10283,46,125.99,3,5795.54,2019-08-20,1467,Shipped,Vintage Cars,105,S18_3856
10296,22,84.7,12,1863.4,2019-09-15,1442,Shipped,Vintage Cars,105,S18_3856
10307,48,86.81,6,4166.88,2019-10-14,1414,Shipped,Vintage Cars,105,S18_3856
10316,47,86.81,14,4080.07,2019-11-01,1397,Shipped,Vintage Cars,105,S18_3856
10328,34,112.22,6,3815.48,2019-11-12,1387,Shipped,Vintage Cars,105,S18_3856
10338,45,122.81,2,5526.45,2019-11-22,1378,Shipped,Vintage Cars,105,S18_3856
10351,20,168.73,2,3374.6,2019-12-03,1368,Shipped,Vintage Cars,105,S18_3856
10373,50,60.49,6,3024.5,2020-01-31,1310,Shipped,Vintage Cars,105,S18_3856
10386,22,57.55,6,1266.1,2020-03-01,1281,Resolved,Vintage Cars,105,S18_3856
10398,45,106.93,17,4811.85,2020-03-30,1253,Shipped,Vintage Cars,105,S18_3856
10400,58,125.99,6,7307.42,2020-04-01,1252,Shipped,Vintage Cars,105,S18_3856
10415,51,121.75,5,6209.25,2020-05-09,1215,Disputed,Vintage Cars,105,S18_3856
10104,38,140.75,3,5348.5,2018-01-31,2045,Shipped,Classic Cars,143,S18_4027
10117,22,126.39,12,2780.58,2018-04-16,1971,Shipped,Classic Cars,143,S18_4027
10127,25,137.88,5,3447,2018-06-03,1924,Shipped,Classic Cars,143,S18_4027
10142,24,157.98,15,3791.52,2018-08-08,1859,Shipped,Classic Cars,143,S18_4027
10152,35,129.26,1,4524.1,2018-09-25,1812,Shipped,Classic Cars,143,S18_4027
10165,28,119.2,6,3337.6,2018-10-22,1786,Shipped,Classic Cars,143,S18_4027
10176,36,153.67,5,5532.12,2018-11-06,1772,Shipped,Classic Cars,143,S18_4027
10185,39,130.69,16,5096.91,2018-11-14,1765,Shipped,Classic Cars,143,S18_4027
10196,27,168.04,8,4537.08,2018-11-26,1754,Shipped,Classic Cars,143,S18_4027
10207,40,153.67,1,6146.8,2018-12-09,1742,Shipped,Classic Cars,143,S18_4027
10220,50,165.16,5,8258,2019-02-12,1678,Shipped,Classic Cars,143,S18_4027
10230,42,172.34,3,7238.28,2019-03-15,1648,Shipped,Classic Cars,143,S18_4027
10247,48,140.75,5,6756,2019-05-05,1598,Shipped,Classic Cars,143,S18_4027
10272,25,149.36,5,3734,2019-07-20,1523,Shipped,Classic Cars,143,S18_4027
10282,31,150.8,8,4674.8,2019-08-20,1493,Shipped,Classic Cars,143,S18_4027
10292,44,162.29,2,7140.76,2019-09-08,1475,Shipped,Classic Cars,143,S18_4027
10306,23,156.55,16,3600.65,2019-10-14,1440,Shipped,Classic Cars,143,S18_4027
